tconst,averageRating,numVotes
tt0141369,4.1,42399
tt0127723,6.5,42360
tt0283509,7.9,42345
tt1043813,8,42326
tt1626146,7,42302
tt1430626,6.7,42283
tt2091935,6.3,42276
tt4139124,6.3,42273
tt0424993,5.5,42269
tt0083972,5.7,42260
tt0090142,6.1,42239
tt1613750,7.2,42234
tt0418455,7.8,42204
tt1640459,6.1,42204
tt1572315,4.8,42200
tt1034415,6.8,42185
tt0111756,6.7,42139
tt0100050,4.7,42129
tt0160797,6.4,42127
tt1596346,7,42107
tt0364751,5.9,42066
tt0473308,7,41978
tt0233142,6,41976
tt0107659,6.2,41970
tt1416801,7.1,41963
tt0104291,6.3,41958
tt0240468,6.2,41886
tt0398913,4.8,41876
tt0264796,7.5,41819
tt1182350,6.3,41806
tt1791682,6.3,41777
tt0430308,5.3,41742
tt0994314,8.7,41721
tt0088509,8.5,41719
tt0081912,8.9,41712
tt0021814,7.5,41694
tt0425637,7.4,41683
tt1216491,6.9,41647
tt0119807,6.7,41630
tt0092610,6.6,41616
tt1442464,7.5,41614
tt2737050,7.3,41601
tt0395843,6.9,41592
tt0297884,7.3,41577
tt0124718,6.9,41558
tt0279113,6.4,41553
tt1656186,5.5,41525
tt1832979,7.7,41501
tt2935476,7.1,41488
tt0102034,4.3,41478
tt0114781,5.5,41458
tt1341188,5.4,41457
tt0098067,7,41452
tt0076729,6.9,41444
tt6791096,5.5,41436
tt0019254,8.2,41429
tt5390504,7.3,41421
tt0109190,6.1,41420
tt1181791,6.4,41414
tt0123964,6.8,41405
tt3099498,5.3,41398
tt0113198,6.8,41389
tt1172991,6.8,41387
tt2375559,8.2,41369
tt1247640,6.5,41366
tt0113824,8,41331
tt3262342,7.8,41327
tt0417217,6.3,41325
tt1276419,7.5,41306
tt1621045,6.6,41298
tt0322589,5.3,41292
tt0377107,6.7,41288
tt1647668,7,41284
tt0090056,6.4,41246
tt0107076,6.2,41244
tt0073341,7.8,41207
tt4288182,8.6,41180
tt0813547,7.6,41174
tt3042408,7.6,41158
tt1663676,7.5,41155
tt0191754,6,41147
tt2345737,6.4,41079
tt0269347,6.1,41062
tt1160996,5.3,41056
tt0099253,5.8,41026
tt0446013,5.4,41026
tt1821681,7.4,41022
tt1046163,5.9,41017
tt0424880,7.3,41008
tt1727776,6.3,40986
tt0450405,5.9,40960
tt0460644,6.3,40939
tt0091149,7.2,40903
tt0358135,6.1,40891
tt0444682,5.6,40880
tt2932536,5.6,40868
tt0117247,6.5,40848
tt4799050,5.2,40815
tt0120434,6,40809
tt1083456,6.1,40780
tt1833673,5.4,40771
tt2243537,5,40732
tt1225901,6.1,40673
tt0457419,6.2,40653
tt0319969,8.4,40650
tt0389564,7.3,40643
tt0091059,6.9,40640
tt0248126,7.4,40608
tt0089092,6.9,40602
tt0369226,2.4,40586
tt1182937,7.1,40576
tt0237123,8.5,40564
tt0244365,7.5,40510
tt0455857,5.1,40510
tt0278238,8.5,40492
tt1421051,6.3,40487
tt0074896,8.2,40485
tt0473444,7,40482
tt0402711,8.4,40454
tt0111512,7.6,40441
tt1073105,5.8,40440
tt0114681,6.8,40428
tt0332047,6.2,40403
tt0089457,7,40354
tt0091209,7.3,40339
tt0857191,7.6,40323
tt0117765,4.5,40305
tt0087781,7.5,40304
tt0385726,7.2,40286
tt0107050,7,40283
tt0458290,8.1,40267
tt1470023,5.5,40218
tt1691917,5.7,40210
tt0091225,4.7,40176
tt0308055,7,40167
tt0110366,6.3,40152
tt0300140,7.8,40149
tt4080728,7.7,40146
tt1691916,6.4,40140
tt2610768,2.7,40121
tt0091217,7.5,40094
tt0118954,7.4,40073
tt0806203,6,40068
tt0434139,6.4,40023
tt1244754,7.2,40005
tt1866249,7.2,39991
tt2937900,8.5,39916
tt0347618,7.3,39911
tt0095776,6.7,39907
tt0094074,3.7,39899
tt0108122,7.7,39890
tt0131369,6,39859
tt0112159,8.6,39854
tt1716777,7.1,39840
tt1231580,4.5,39829
tt0107969,6.2,39795
tt1232207,7.4,39794
tt0074156,7.4,39778
tt0434665,8.1,39772
tt1053810,6.2,39746
tt0309377,6.4,39736
tt0324133,6.7,39734
tt3808342,7.5,39725
tt1674784,5.3,39723
tt0454824,6.5,39704
tt0436339,5.1,39676
tt0838232,5.6,39673
tt1967545,6.9,39657
tt0871426,6,39653
tt0087298,6,39645
tt2567712,7.4,39641
tt0095271,5.9,39637
tt0112715,5.2,39619
tt0088172,7,39616
tt0275277,7.9,39591
tt0026138,7.8,39570
tt0780622,5.4,39510
tt1720616,6.1,39501
tt2452042,7.1,39496
tt2479478,4.8,39493
tt0139699,6.5,39463
tt0490086,6.2,39462
tt0088484,8.6,39458
tt1103987,7.9,39452
tt0091777,5.4,39451
tt0306685,5.8,39407
tt0375355,5.9,39367
tt0240462,4.7,39365
tt0115157,7.9,39334
tt0120032,6.2,39332
tt0107131,6.9,39245
tt2034031,6.4,39239
tt1639426,8.2,39211
tt0298845,7.7,39165
tt0118661,3.8,39148
tt0424823,5.3,39126
tt0407265,7.4,39123
tt1196141,6.2,39106
tt1881002,5.6,39099
tt0202470,6.3,39091
tt1082807,6.1,39035
tt1067774,5.8,39025
tt0088794,7.1,39016
tt0116313,6.4,38979
tt1464580,6.5,38959
tt0106364,7.8,38950
tt1360860,8,38929
tt1441109,6.9,38929
tt0456144,8.1,38876
tt0085636,4.9,38871
tt6214928,6.3,38861
tt0301199,7.3,38858
tt0395251,6.3,38854
tt0106307,7.4,38848
tt1584016,7.1,38841
tt0455960,5.6,38833
tt1423995,5.4,38828
tt2139881,7,38827
tt1703925,7.8,38826
tt1402488,5.9,38818
tt0117038,5.7,38815
tt3205376,6.9,38798
tt4190530,7.2,38787
tt6315640,8.3,38785
tt0022913,7.9,38704
tt2402101,6.2,38702
tt0031971,7.9,38694
tt0114287,6.9,38684
tt1598828,5.3,38676
tt0376968,8,38672
tt1233301,6.1,38664
tt0110997,6.4,38642
tt0798817,6.1,38642
tt0338094,5,38607
tt0112230,6.7,38565
tt0472198,6.7,38534
tt0210070,6.8,38530
tt3201640,5.8,38518
tt0808510,5,38511
tt1369706,5.6,38501
tt1226271,7.5,38451
tt1216496,7.8,38421
tt0097027,7.1,38418
tt0219854,6.1,38383
tt0074483,6.8,38369
tt0387514,6.2,38350
tt0762073,7.1,38341
tt0372237,5.9,38340
tt2528814,4.7,38335
tt0348913,8.1,38311
tt2318092,6.3,38235
tt5618256,8.1,38173
tt0421729,4.7,38172
tt0316732,4.5,38167
tt0082085,7.4,38159
tt0108238,5.8,38153
tt3774694,6.1,38148
tt1521197,6.9,38105
tt1741273,6.3,38086
tt2669336,6.5,38080
tt0337692,6.1,38072
tt0083767,6.9,38063
tt0104437,4.8,38058
tt0101917,4.9,38030
tt0493405,6,37974
tt0082186,6.9,37968
tt0189998,6.9,37963
tt0093886,6.6,37950
tt2199711,8.2,37909
tt0093300,2.9,37896
tt2758880,8.2,37862
tt0805669,6.5,37853
tt0105046,7.5,37846
tt0095294,6.5,37842
tt0283900,7.3,37835
tt0295721,5.8,37813
tt0163507,8.5,37809
tt1430612,5.7,37808
tt5968394,6.1,37807
tt0298228,7.5,37784
tt1698641,6.2,37780
tt0132245,4.6,37755
tt0092324,8.6,37713
tt0437745,7.7,37713
tt0440803,7.1,37702
tt5651844,8.1,37699
tt0779982,5.8,37698
tt0094540,7,37644
tt0309530,6.2,37627
tt1728102,7,37625
tt0364385,6.7,37585
tt4781612,6.5,37572
tt0084707,7.6,37566
tt0093756,5,37562
tt0086383,6.6,37557
tt0116287,6.2,37546
tt0482527,6.3,37509
tt1714203,3.7,37489
tt2473682,5,37469
tt0433309,6.9,37444
tt0266452,6.3,37422
tt0086637,7.7,37410
tt5246700,5,37410
tt0138510,6.2,37386
tt0103893,5.6,37385
tt0094963,6.3,37356
tt0395972,7.3,37343
tt0486583,5.6,37328
tt2076220,7.1,37305
tt2098220,8.9,37296
tt0097981,5.1,37275
tt1114677,4.4,37264
tt0419294,7.4,37219
tt0275137,8.5,37210
tt1172994,6.4,37198
tt0388419,5.3,37188
tt1273678,5.4,37180
tt0275022,3.5,37162
tt7221896,1,37136
tt0458254,8.4,37103
tt0099141,6,37086
tt1285309,6.5,37075
tt1571249,6.8,37040
tt3758172,6.7,37037
tt1477715,7.2,37031
tt0239948,5.9,37026
tt0113972,6.3,36999
tt0272207,7.1,36980
tt1035736,6.7,36962
tt0119314,6.6,36961
tt0101120,7.2,36952
tt0101765,7.8,36950
tt0083564,6.6,36942
tt1195935,5.5,36942
tt0190641,6.2,36928
tt0410097,7.3,36915
tt1064932,7.1,36901
tt3387542,4.8,36882
tt0094964,7.3,36855
tt0112453,7.1,36854
tt5215952,7.4,36826
tt0094336,7.7,36819
tt7775622,8.2,36818
tt0485301,7.7,36792
tt0425430,5.4,36776
tt0763831,5.9,36771
tt2024519,7.8,36744
tt0113845,5.7,36740
tt1340107,7.6,36736
tt3513498,6.7,36707
tt1837703,6.2,36689
tt0133385,5.9,36668
tt1658837,5.9,36663
tt1186370,5.9,36646
tt1667310,6.3,36640
tt0288045,5.2,36634
tt3165612,6.5,36626
tt2938956,5.2,36610
tt0091187,6.9,36596
tt0278435,5.7,36584
tt1787988,7.2,36559
tt0316465,6.9,36492
tt0119360,6.4,36486
tt0170691,7,36456
tt0762114,5.3,36429
tt2493486,6.2,36417
tt7752126,6.2,36411
tt0800240,6.1,36400
tt4254242,7.6,36383
tt0091867,7.3,36325
tt1130988,7.1,36316
tt0765476,5,36312
tt0105958,8.1,36271
tt0119256,7.2,36267
tt0089893,5.1,36253
tt1426329,6.2,36233
tt4176826,7.1,36225
tt0085750,3.7,36225
tt0105477,4.3,36208
tt0100258,6.9,36188
tt0112896,5.9,36185
tt0257756,6.4,36181
tt0119683,7.5,36165
tt1045670,7,36105
tt0113326,6.7,36081
tt2384811,8.4,36027
tt3892172,7.2,36017
tt4971344,7,36009
tt0118708,5.5,36007
tt4520364,5.8,35993
tt0913425,7.2,35991
tt0113819,7,35986
tt2317337,7.8,35983
tt3228904,7.5,35971
tt0490084,5.7,35971
tt0256524,6.7,35958
tt1562871,4.6,35941
tt0337697,5.9,35939
tt0386064,8.1,35927
tt0760329,6.4,35915
tt0095253,6.7,35910
tt0429591,5.3,35910
tt5093026,7.1,35907
tt0092106,7.3,35880
tt1620680,4.2,35870
tt5719748,6.2,35862
tt1078188,7.6,35861
tt0365929,5.5,35839
tt0099044,5.9,35797
tt2113681,7.1,35768
tt5783956,6.4,35763
tt0265087,4.9,35755
tt0387575,4.8,35748
tt6543652,7.6,35735
tt1262981,6.9,35733
tt0105275,6.8,35730
tt0184858,5.8,35713
tt8075192,8,35607
tt1024943,6.6,35595
tt0109642,7.4,35581
tt4758646,6,35573
tt0084522,6.2,35559
tt0247425,7.4,35549
tt1031969,6.2,35544
tt0087597,6.7,35531
tt1596345,7,35506
tt0455499,5,35471
tt0283003,6.8,35456
tt0804492,1.9,35399
tt0430912,4.3,35388
tt0097770,6.4,35375
tt1251757,6.8,35364
tt2172584,6.2,35348
tt6772950,5.1,35330
tt0101764,5.6,35323
tt7221388,8.8,35312
tt1727770,6,35298
tt0405336,5.4,35274
tt0238936,7.6,35266
tt2119543,6,35256
tt0423731,8.6,35243
tt1314228,4.8,35215
tt1827487,7.8,35214
tt0119668,6.6,35183
tt0103759,7.1,35163
tt0085382,6.1,35162
tt3181822,4.7,35158
tt0259288,6.1,35123
tt0464196,6.5,35122
tt0104389,6.6,35121
tt0098273,6.8,35120
tt2870708,6.7,35103
tt0329028,3.4,35068
tt0104187,5.8,35064
tt1703148,6.7,34968
tt0196216,6.7,34933
tt2800240,7,34925
tt2058107,7.1,34921
tt8155288,6.2,34921
tt1477837,6.2,34912
tt0808357,7.5,34910
tt0429589,5.8,34882
tt0281364,6.7,34873
tt0317676,2,34869
tt2091473,6.6,34846
tt4191580,4.9,34845
tt0247199,7.2,34835
tt0100404,6.9,34833
tt0091635,6,34808
tt3502248,8.4,34805
tt4481514,5.6,34801
tt0856288,6.8,34787
tt0107507,7.4,34766
tt0221073,7.2,34753
tt0838247,5.9,34744
tt0498381,4.5,34732
tt0976238,5.4,34725
tt0119038,7.7,34716
tt0074811,7.7,34697
tt4257858,8,34696
tt2017020,5.3,34655
tt2396589,7.4,34649
tt1783732,6.4,34643
tt1316536,6.7,34607
tt0775529,7.1,34574
tt0360139,6.1,34547
tt0100477,6.9,34537
tt0129332,7,34536
tt2178470,7.1,34482
tt2309295,7.2,34473
tt0329717,5.3,34470
tt0454970,5.4,34468
tt1073241,7.2,34439
tt6873658,8.5,34426
tt4769836,5.7,34372
tt0116477,7.8,34369
tt0092513,6.9,34362
tt0115697,6.3,34358
tt0220506,4,34356
tt0166485,6.7,34348
tt0090022,7.2,34339
tt1872818,6.7,34331
tt0097162,6.8,34323
tt0082432,7.4,34317
tt0162677,6.7,34306
tt0252501,6.9,34305
tt1910272,8.8,34286
tt0117723,5.4,34276
tt0462335,5.6,34262
tt0114319,6.3,34254
tt2244901,5.7,34246
tt0106080,6.9,34243
tt0420238,6.1,34243
tt0103584,8.4,34219
tt0093507,5.4,34209
tt1103275,7,34193
tt0384642,5.6,34190
tt1437358,7.2,34161
tt0493093,4.9,34159
tt0168366,7.4,34144
tt0350028,6,34144
tt0377713,5.7,34143
tt0195945,6.1,34135
tt1244668,7.3,34130
tt0229260,3.9,34126
tt0435679,7.4,34121
tt0252487,9.4,34116
tt1235189,6.8,34109
tt0127357,6.8,34088
tt2467046,3.1,34088
tt0413895,6.3,34068
tt0015324,8.2,34067
tt0117589,8,34062
tt0347246,7.5,34021
tt0107034,6.4,34021
tt1694020,5.7,33983
tt6359956,5.5,33976
tt0091080,6,33967
tt0419984,5.1,33913
tt4832640,7.1,33900
tt1234654,6.1,33894
tt1480295,5.4,33893
tt2403021,5.3,33879
tt0278731,6.8,33865
tt0290988,8.4,33861
tt0078446,7,33843
tt0338309,7.8,33839
tt0267891,5.8,33838
tt5541240,6.8,33820
tt1226837,7.3,33784
tt3319920,5.7,33769
tt0765432,7.4,33762
tt0220880,8.2,33760
tt0375920,6.3,33743
tt0113862,7.3,33738
tt0094525,8.6,33725
tt0139462,6.2,33710
tt0116242,6.7,33702
tt0427954,7.1,33698
tt2450186,6,33698
tt1560985,4.2,33692
tt0103905,7.5,33684
tt3174376,6.2,33657
tt5304992,6.5,33651
tt0165710,6.9,33632
tt0108071,7.3,33609
tt0415978,7.3,33597
tt0435670,6.2,33591
tt0291341,6.5,33571
tt0109520,6.1,33547
tt2193041,7.1,33543
tt1615919,8,33531
tt0084649,7.6,33476
tt0113986,5.5,33476
tt0111958,8.6,33463
tt0103767,8.6,33440
tt1265990,4.8,33433
tt1709143,5.5,33425
tt0923752,8.1,33421
tt0118636,6.7,33421
tt2016940,6.1,33394
tt0305669,5.6,33385
tt2872750,7.3,33383
tt0109348,7.4,33379
tt0115988,6.8,33373
tt0306841,5.5,33372
tt2720680,6.7,33368
tt0175058,7.2,33366
tt0254455,7.1,33354
tt0263757,6.1,33336
tt1413495,5.7,33334
tt0432291,3.7,33331
tt0402901,5.1,33329
tt0115783,5.8,33318
tt7153766,6.4,33300
tt2101473,7.2,33295
tt0086927,6.3,33287
tt1366365,4.9,33261
tt1788391,6.4,33259
tt5834262,6.1,33247
tt0116191,6.6,33221
tt0379889,7,33217
tt1519931,7.6,33198
tt0088850,6.5,33186
tt0073312,7.7,33152
tt0471041,6.1,33125
tt0130121,5.8,33119
tt1266029,7.1,33107
tt2891574,7.6,33105
tt5571734,8.2,33101
tt0337876,6.1,33097
tt0119535,6.4,33085
tt0090060,6.4,33060
tt0088559,7.7,33058
tt4385888,7.3,33055
tt1999995,5.7,33050
tt0117883,7.4,33048
tt0420293,6.9,33048
tt0124819,6.1,33042
tt4595882,7.1,33037
tt0093777,6.7,33007
tt0383222,2.9,33006
tt0096787,6.8,32991
tt0457297,4.5,32959
tt1311071,6.5,32952
tt0242193,6.9,32913
tt0485851,6.8,32905
tt0265298,5.4,32902
tt3787590,6.2,32894
tt0390221,7.4,32888
tt2103217,6.1,32858
tt0084988,8.1,32853
tt6990206,7.1,32851
tt1714209,4.5,32850
tt4122068,8,32844
tt0462396,5.4,32832
tt2660734,7.2,32826
tt5164196,7.9,32821
tt0103956,5.1,32814
tt2137109,7.9,32812
tt0140888,7.9,32807
tt1730768,7,32779
tt8291224,8.5,32738
tt2275946,6.6,32734
tt0084855,7.7,32720
tt1336617,6.3,32688
tt1587678,7.7,32685
tt0080179,7.6,32674
tt2006295,6.9,32660
tt0078767,6.2,32651
tt1185836,7.2,32650
tt0790712,7.1,32644
tt1286126,7.3,32615
tt2097307,6.1,32582
tt0110167,6.3,32546
tt0416496,5.7,32535
tt0120910,7.2,32525
tt0079261,7.6,32524
tt0110598,7.2,32512
tt0285351,6.4,32480
tt1068646,7.5,32479
tt2140203,8.1,32476
tt0310910,6.7,32452
tt0119951,6.9,32431
tt0491175,5.6,32410
tt2261331,6.4,32381
tt0116250,6.3,32373
tt0093640,7.1,32368
tt1819509,7.3,32366
tt0081846,9.3,32359
tt1179031,6.8,32359
tt0449487,5.9,32346
tt0409904,6.5,32298
tt0363328,7.7,32292
tt0076723,7.3,32292
tt0085809,8.3,32288
tt0100944,6.8,32242
tt0211181,4.9,32235
tt0456912,7.6,32214
tt0099892,5.8,32214
tt0241760,5.9,32191
tt2097298,7.4,32158
tt2428170,6.3,32157
tt0279493,5.8,32155
tt0926129,3.9,32114
tt0118300,6.6,32112
tt1112782,6,32081
tt0094582,8.3,32071
tt1032815,5.3,32064
tt0460637,7.4,32060
tt0461936,7.2,32056
tt0844653,7.6,32055
tt1814621,5.7,32031
tt0107692,7.9,32011
tt0097108,7.6,32006
tt0104692,5.4,31996
tt0485985,5.9,31976
tt0120879,7,31957
tt0171580,6.1,31953
tt0775489,7.5,31942
tt0280665,6.2,31918
tt0104779,7.2,31888
tt0954947,6.1,31860
tt2461132,5.1,31854
tt6217306,6.3,31845
tt0204313,5.1,31839
tt0303933,5.8,31809
tt0120185,3.5,31805
tt0410377,6,31804
tt3118452,6,31779
tt0095675,7.5,31745
tt1612774,5.8,31734
tt0444653,6.8,31721
tt0379557,8,31715
tt2368619,6.3,31705
tt0113041,6,31690
tt0323944,7.1,31681
tt0117407,7.4,31648
tt1937264,7.1,31634
tt1823664,5.3,31632
tt0810988,6.3,31630
tt0096332,7.3,31592
tt0427969,6.5,31584
tt3566726,7.8,31573
tt0080491,5.3,31547
tt0114478,7.4,31518
tt2375605,8.2,31515
tt2756032,7.1,31505
tt0470705,6.1,31497
tt0088184,7.6,31484
tt0252503,6.5,31463
tt5511582,7.7,31461
tt0238112,5.9,31436
tt3966404,7.6,31395
tt0999913,5.8,31374
tt0108174,6.4,31367
tt0375611,8.2,31335
tt0115341,6.6,31335
tt1594562,5.4,31323
tt0078480,7.6,31310
tt0028950,8.1,31291
tt3450650,4.4,31286
tt0338188,6.5,31282
tt5177088,6.1,31273
tt0084967,7.5,31265
tt0097474,5.2,31252
tt3499096,7.1,31248
tt0094142,6.2,31244
tt0419749,7,31231
tt0240510,6.5,31215
tt1031280,6.1,31204
tt1895315,7.1,31197
tt0318374,7,31155
tt0303361,6.6,31143
tt0080661,7.1,31141
tt0118956,6.1,31115
tt1649444,5,31090
tt1712170,5.1,31077
tt0313911,5,31059
tt0280760,6.9,31031
tt2261391,7.9,31011
tt0419946,4.7,31010
tt0094535,8.4,31007
tt0187636,8.3,30993
tt0482599,5.2,30957
tt0208988,5.2,30956
tt0120824,6.7,30942
tt0087995,6.9,30916
tt0375568,6.3,30903
tt0168786,7.3,30889
tt3797868,6.6,30862
tt5536736,6.9,30851
tt0110877,7.7,30849
tt1082601,5.6,30846
tt0082136,6.2,30831
tt0073540,7.5,30756
tt0101745,6.2,30754
tt0374569,6.9,30751
tt0117331,4.9,30738
tt0119141,6,30725
tt1582350,7.8,30715
tt0084021,4.3,30709
tt0274309,7.3,30690
tt0158371,7.2,30685
tt1684233,6.1,30684
tt0107653,7.8,30677
tt0344854,6,30677
tt1742044,6.8,30671
tt1440345,6.7,30663
tt2118624,6.6,30661
tt1987680,6.8,30648
tt1167638,6.7,30626
tt0190374,3.6,30624
tt0120696,5.9,30620
tt0157503,6.6,30609
tt1179069,6.1,30607
tt0483726,6.2,30603
tt0091738,6.3,30601
tt0367027,6.4,30595
tt0361127,7.2,30585
tt2334871,4.5,30585
tt0141098,5.4,30583
tt0086491,6.5,30582
tt1024715,6.5,30579
tt0910554,7.1,30571
tt5363918,7.2,30552
tt0242445,5.6,30550
tt0219653,4.8,30527
tt0074937,7.4,30523
tt0460745,6.7,30498
tt0095882,4.6,30450
tt0202677,6.7,30416
tt0198021,6.8,30415
tt0085244,7.2,30400
tt1259014,7.5,30386
tt0128278,6.6,30384
tt0096163,7.8,30383
tt0318155,5.7,30383
tt0093605,7,30376
tt0120577,5.9,30354
tt0401085,7.9,30328
tt5397194,6.1,30321
tt0410764,6.5,30309
tt0141109,5.3,30300
tt2250192,7.7,30296
tt1255913,7.9,30286
tt0473753,7.1,30267
tt0100029,6.2,30260
tt0120255,7.5,30249
tt0332136,7.2,30228
tt3609352,8.3,30204
tt0802948,7.3,30201
tt0120802,7.6,30200
tt0790772,7.3,30197
tt0114576,5.8,30191
tt0265662,6.9,30184
tt0114906,7.4,30166
tt0419843,6.4,30154
tt6333060,7.9,30144
tt0770802,8.5,30110
tt0101605,7.6,30110
tt0181739,6.3,30048
tt0118360,7.2,30047
tt0169858,8.2,30043
tt2103267,6.2,30014
tt0097388,4.6,30010
tt0379865,6,29993
tt0115639,7.1,29984
tt0118747,4.9,29973
tt0076363,7.6,29956
tt0097240,7.3,29948
tt0089173,4.8,29942
tt0248845,7.7,29930
tt0473360,5.9,29909
tt2103085,7.5,29897
tt0378947,6.4,29883
tt2059171,6.3,29877
tt0115571,6.3,29868
tt0800325,7,29847
tt0113670,7.7,29844
tt1381404,6.4,29841
tt0079588,7.6,29828
tt0092718,6.8,29825
tt0126916,6.6,29818
tt0221218,5.8,29816
tt0804516,5.9,29809
tt1372686,6.1,29804
tt0139668,6.6,29797
tt1171701,8,29795
tt0184111,7.4,29791
tt0097637,6,29778
tt1152758,8.6,29777
tt0845046,7,29769
tt0120595,5.7,29763
tt1641638,7.1,29736
tt1127715,7.6,29735
tt0479968,4,29725
tt0192614,5.6,29722
tt0108500,7,29716
tt0092925,6,29716
tt5640450,6.4,29713
tt1620933,8.2,29699
tt0457655,7.7,29696
tt5862312,6.2,29685
tt0964539,6,29685
tt0490076,5.5,29680
tt0364343,6.2,29673
tt0080360,6.9,29671
tt2576852,8,29664
tt0346631,6.7,29659
tt0235918,7.2,29644
tt0426371,6.4,29643
tt2837574,6.7,29642
tt0408777,7.5,29641
tt0110857,3.6,29632
tt0452681,4.7,29623
tt1458169,5.9,29612
tt0347473,7,29603
tt7431594,2,29590
tt0110729,7.9,29576
tt2294677,6.7,29574
tt0119237,6.7,29547
tt0098844,7.6,29518
tt0078723,5.8,29498
tt0458413,6.4,29475
tt1741256,7.2,29464
tt0119013,4.8,29458
tt0114887,6.7,29440
tt0377091,7.2,29435
tt1174730,7.4,29408
tt0116654,4.5,29351
tt1456941,6.2,29348
tt0417001,5.9,29338
tt0086687,7.4,29315
tt0105629,5.1,29315
tt0095444,6.2,29314
tt0380599,6.8,29310
tt2281587,6.4,29301
tt2752200,6.7,29300
tt0972534,6.5,29295
tt2555736,6.5,29283
tt0482088,7,29281
tt0086216,7.2,29274
tt1595859,7.5,29248
tt4535650,5.2,29245
tt1629757,7.1,29233
tt1435513,6.7,29228
tt0079641,7.5,29216
tt0285462,4.9,29210
tt0094608,7.1,29208
tt1082886,7,29197
tt0101188,7.4,29176
tt0204993,7.4,29175
tt0841044,6.8,29170
tt0105414,6.4,29166
tt0489664,6.7,29156
tt1411704,5.4,29149
tt0270053,8,29142
tt0857265,6.5,29138
tt0284978,6.8,29123
tt0105643,2.9,29080
tt1986770,6.6,29073
tt0495596,6.5,29067
tt0093818,7.5,29062
tt0852863,7.9,29051
tt0257516,5,29046
tt0270846,1.9,29042
tt1462900,6.5,29022
tt0102526,6.7,29010
tt1821700,8,29009
tt0096694,7,29009
tt0090390,7.4,28992
tt0439662,7.2,28972
tt2088003,5.4,28962
tt2101569,7,28958
tt0093148,6,28954
tt0108308,4.8,28948
tt0080979,8,28947
tt6742252,7.5,28946
tt1971352,6.4,28934
tt0098749,6.3,28922
tt2317225,6.1,28922
tt3247714,5.6,28915
tt0282209,5,28909
tt0079714,6.8,28871
tt4169250,7.7,28844
tt0092494,6.7,28841
tt4604612,7.7,28822
tt0090887,6.1,28822
tt0326856,4.8,28818
tt0026778,7.9,28812
tt5117670,6.5,28811
tt0095179,5.3,28779
tt0913354,5.7,28766
tt2084989,6.7,28756
tt0105121,6.4,28747
tt0100994,6.5,28744
tt0099763,7,28734
tt0441796,5.1,28727
tt0383010,5,28723
tt3120280,5.9,28721
tt0357507,4.2,28705
tt1204340,7.6,28704
tt0300532,5.6,28690
tt0258470,5.6,28681
tt0235737,7.1,28659
tt2100976,8.6,28657
tt0110527,6.5,28654
tt0082509,6.7,28646
tt0485601,7.7,28604
tt1615918,4.3,28584
tt0094761,6.5,28578
tt7125860,7.2,28576
tt3655448,8.4,28532
tt3860916,6.3,28515
tt0488085,6.8,28513
tt1416765,8.2,28490
tt8359848,7.2,28488
tt0268397,6,28488
tt8079248,7,28476
tt4669986,7,28470
tt0092593,8,28453
tt5613484,7.4,28429
tt0108211,7.5,28422
tt0814335,5.6,28404
tt0114614,5.3,28397
tt3179568,6.7,28395
tt0360009,6.5,28395
tt0283139,7.1,28384
tt0313792,6.4,28368
tt0426459,6.3,28316
tt0110443,6.2,28308
tt0082533,6.6,28306
tt0117108,6.1,28303
tt0450340,6.5,28275
tt0089886,7,28270
tt1702042,8.3,28266
tt0082089,7.4,28265
tt0469021,6.9,28215
tt3544082,7,28208
tt0131613,7.9,28187
tt0120483,6.7,28187
tt0455957,6.9,28176
tt0088526,7.9,28148
tt1441912,7.4,28138
tt0118254,6.8,28116
tt0308383,6.2,28116
tt1641384,8.7,28115
tt0085811,6.1,28097
tt0462519,5.9,28085
tt0113253,4.9,28076
tt0308379,6.7,28065
tt0091828,5.6,28063
tt0303714,6.3,28048
tt0115200,7.6,28045
tt0154421,6.8,28044
tt0099939,7,28030
tt2398231,6.6,28020
tt0102250,6.7,27990
tt0785035,6.2,27976
tt5001718,6.4,27966
tt0073582,7.6,27955
tt5962210,6.6,27955
tt0083946,8.1,27931
tt0380136,8.6,27919
tt0091499,5.5,27891
tt3813310,6.3,27887
tt5323662,8.2,27876
tt0479537,6.7,27854
tt0078718,7.4,27853
tt0102603,6.5,27848
tt0165832,7.7,27846
tt4396630,7.4,27842
tt0117039,7.2,27834
tt0842929,6.7,27824
tt5057140,5.6,27802
tt0421994,6.8,27799
tt0077869,6.2,27795
tt1976000,6.2,27793
tt0424774,3.5,27789
tt0088814,6.4,27772
tt1405365,6.6,27748
tt0165854,7,27716
tt0209077,5.9,27698
tt0074751,5.9,27697
tt0465203,6.4,27694
tt1174954,6.5,27690
tt1149361,7.2,27657
tt0091954,7,27656
tt0120684,7.4,27628
tt1645155,6.1,27598
tt0203755,6.1,27597
tt0102768,6.7,27589
tt0160009,5.7,27583
tt1668191,7.4,27562
tt0218817,6.1,27551
tt1964624,7.4,27529
tt6316138,8.6,27513
tt2494280,6.5,27507
tt0350261,7,27496
tt0114194,6.5,27418
tt2758950,6.8,27402
tt1198138,4.9,27398
tt9412098,7.2,27396
tt0108065,7.4,27393
tt1127896,6.7,27372
tt1563742,5.9,27356
tt3172532,6.9,27336
tt0257568,4.4,27300
tt0120609,6.1,27299
tt0097138,5.1,27271
tt0087262,6.1,27241
